"id","target","response","RT"
"60f989f2b726f86c3d24e13e","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",5390
"60f989f2b726f86c3d24e13e","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",1494
"63f7823635eaa68f32130a14","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","2;1",5646
"63f7823635eaa68f32130a14","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","2;1",4389
"63f7823635eaa68f32130a14","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","2;1",6027
"5c1c137b0739430001693cf5","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",12534
"5c1c137b0739430001693cf5","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","4;1",2830
"5c1c137b0739430001693cf5","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7;1",5627
"60002c38af716201edc1763d","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","2;1",20669
"60002c38af716201edc1763d","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","4;1",10694
"60002c38af716201edc1763d","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",11060
"62d18aff4b053b24c0433255","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",11901
"62d18aff4b053b24c0433255","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",9422
"62d18aff4b053b24c0433255","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",8141
"5a198755f2e3460001edc5c9","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",7567
"5a198755f2e3460001edc5c9","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",4294
"5a198755f2e3460001edc5c9","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7;1",4419
"5eae37af3ac6885048af8db3","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",12677
"5eae37af3ac6885048af8db3","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",4572
"5eae37af3ac6885048af8db3","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",5444
"62a74fec726aac54b9e43d75","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",20179
"62a74fec726aac54b9e43d75","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",10179
"62a74fec726aac54b9e43d75","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",8980
"5ed3055d98e33f182062933b","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",9214
"5ed3055d98e33f182062933b","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",6125
"5ed3055d98e33f182062933b","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",5844
"5c90094e71f3100016181ea9","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","4",16269
"5c90094e71f3100016181ea9","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",39167
"5c90094e71f3100016181ea9","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7;1",10904
"60f09796c2a24694ff43f6b7","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","1;1",13201
"60f09796c2a24694ff43f6b7","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",6427
"60f09796c2a24694ff43f6b7","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",12218
"5e67b7ec9c599a0235d9b8d0","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","1;1",8277
"5e67b7ec9c599a0235d9b8d0","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","1;1",8073
"5e67b7ec9c599a0235d9b8d0","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","2;1",4095
"6034badeb512f97ce3682dc7","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","2;1",11022
"6034badeb512f97ce3682dc7","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",36084
"6034badeb512f97ce3682dc7","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",7102
"5e04b9be7adf4bf23f066a2a","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","2;1",9160
"5e04b9be7adf4bf23f066a2a","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7;1",7546
"5e04b9be7adf4bf23f066a2a","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",5624
"615239af65358edf57e7a095","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",6684
"615239af65358edf57e7a095","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",4274
"615239af65358edf57e7a095","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",6294
"5c239f96da51990001e21d97","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","1;1",21527
"5c239f96da51990001e21d97","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",17599
"5c239f96da51990001e21d97","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",11048
"614f64af286f5a5cc8fa849d","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","2;1",8133
"614f64af286f5a5cc8fa849d","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7;1",6128
"614f64af286f5a5cc8fa849d","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7;1",3496
"5e3f778e91be661ca60e3540","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","2;1",9538
"5e3f778e91be661ca60e3540","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",8876
"5e3f778e91be661ca60e3540","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",9458
"5c65b3d45416680001bed9fa","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","1;1",14750
"5c65b3d45416680001bed9fa","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","1;1",12609
"5c65b3d45416680001bed9fa","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","4;1",726
"60e25008f1ecf0be303353bb","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5",9363
"60e25008f1ecf0be303353bb","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6",7161
"60e25008f1ecf0be303353bb","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7",7810
"5b298f3c007d870001c81bea","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",7086
"5b298f3c007d870001c81bea","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",5566
"5b298f3c007d870001c81bea","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7;1",5584
"5aee59100ccc2e000185937c","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","1;1",22460
"5aee59100ccc2e000185937c","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",77305
"5aee59100ccc2e000185937c","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",10695
"62d861584f36d506a5729d6f","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","2;1",17326
"62d861584f36d506a5729d6f","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",9576
"62d861584f36d506a5729d6f","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7;1",6090
"6095a3cfda27eb98bb3b74f0","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",11058
"6095a3cfda27eb98bb3b74f0","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",20124
"6095a3cfda27eb98bb3b74f0","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",5109
"62aa26592478d039ddeaaa4c","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","2;1",6367
"62aa26592478d039ddeaaa4c","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7;1",4297
"62aa26592478d039ddeaaa4c","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7;1",3712
"63e54fcea0c5230798a8303b","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",7545
"63e54fcea0c5230798a8303b","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",6154
"63e54fcea0c5230798a8303b","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",8108
"5b646a727c39ee00010a18b0","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","2;1",13570
"5b646a727c39ee00010a18b0","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7;1",7913
"5b646a727c39ee00010a18b0","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",8564
"62d0a258e5efefa14eb29647","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",27132
"62d0a258e5efefa14eb29647","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",11536
"62d0a258e5efefa14eb29647","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",11207
"5e1276f7e69d0a912635da16","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",13935
"5e1276f7e69d0a912635da16","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",10632
"5e1276f7e69d0a912635da16","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",8749
"632b3017a1169b3aa44c0d66","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",14077
"632b3017a1169b3aa44c0d66","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",5942
"632b3017a1169b3aa44c0d66","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",9632
"6154973c69da7c97996a19f6","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",6177
"6154973c69da7c97996a19f6","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","4;1",4338
"6154973c69da7c97996a19f6","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",5719
"60fd6a2e013bff4b729c6dec","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",12948
"60fd6a2e013bff4b729c6dec","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",5334
"60fd6a2e013bff4b729c6dec","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","4;1",1459
"59598e604c20120001517c99","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","4;1",10094
"59598e604c20120001517c99","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",5382
"59598e604c20120001517c99","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7;1",5084
"62fc68b4f44b013950b67b11","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","1;1",7511
"62fc68b4f44b013950b67b11","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",6354
"62fc68b4f44b013950b67b11","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","4;1",3671
"5d092069fb1a540001dd5028","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","3;1",10872
"5d092069fb1a540001dd5028","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","4;1",3816
"5d092069fb1a540001dd5028","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",5658
"5fb69cacddba6408f81a9564","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",6727
"5fb69cacddba6408f81a9564","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",3262
"5fb69cacddba6408f81a9564","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",5663
"6117efedb574017076d5b499","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",4355
"6117efedb574017076d5b499","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",3928
"6117efedb574017076d5b499","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",794
"570f018053cc8f000f8d4bbb","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",5899
"570f018053cc8f000f8d4bbb","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",4104
"570f018053cc8f000f8d4bbb","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 3</b><br>You have completed the third part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","7",4430
"614d465852620924f85603c8","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 1</b><br>You have completed the first part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","5;1",12729
"614d465852620924f85603c8","<p style=""font-size:20px; padding: 0px; margin: 0px""><b>End of Part 2</b><br>You have completed the second part of the experiment - well done! Please tell us how confident were you in your responses in this part. (1 = not confident at all, 7 = completely confident)</p>","6;1",10651
