"id","condition1","condition2","condition3","trialNo","target","response","RT","group"
"6269","abnormal2","scenario2","fast",44,"Keep a physical copy of every reading",1,1662,"dartmouth"
"6269","abnormal3","scenario2","fast",46,"Gossip with the person sitting next to you",1,1108,"dartmouth"
"6269","abnormal1","scenario2","fast",40,"Greet everyone in the class individually",0,1157,"dartmouth"
"6269","impossible","scenario2","fast",33,"Take a seat in the nine-hundredth row",0,1158,"dartmouth"
"6269","normal2","scenario2","fast",38,"Pet the professor's dog who has wandered in",1,923,"dartmouth"
"6269","impossible","scenario2","fast",32,"Move your fountain pen with your mind",1,1226,"dartmouth"
"6269","abnormal4","scenario2","fast",49,"Leave the room to answer a phone call",1,1426,"dartmouth"
"6269","normal1","scenario2","fast",35,"Take notes with a pencil and a notebook",1,1195,"dartmouth"
"6269","abnormal3","scenario2","fast",48,"Ask and answer questions in gibberish",1,1272,"dartmouth"
"6269","immoral","scenario2","fast",54,"Assault a classmate for differing opinions",0,1331,"dartmouth"
"6269","immoral","scenario2","fast",53,"Bribe a classmate to do homework for you",1,1291,"dartmouth"
"6269","abnormal1","scenario2","fast",42,"Volunteer to answer every single question",0,1175,"dartmouth"
"6269","improbable","scenario2","fast",30,"Sit next to someone born on Februrary 25th",1,1032,"dartmouth"
"6269","normal1","scenario5","fast",117,"Try out a newly opened restaurant in town",1,1019,"dartmouth"
"6269","impossible","scenario5","fast",114,"Turn invisible to sneak into the kitchen",0,1096,"dartmouth"
"6269","abnormal3","scenario5","fast",128,"Walk into a restaurant in your pajamas",1,1168,"dartmouth"
"6269","abnormal3","scenario5","fast",129,"Argue with the server about food price",0,1487,"dartmouth"
"6269","abnormal2","scenario5","fast",126,"Pay for the food your friends have ordered",1,1195,"dartmouth"
"6269","abnormal4","scenario5","fast",132,"Go to Lou's Restaurant for a lavish dinner",1,1123,"dartmouth"
"6269","normal2","scenario5","fast",119,"Send Snackpass gift points to a friend",1,1098,"dartmouth"
"6269","abnormal2","scenario5","fast",124,"Check Google Reviews before heading out",1,987,"dartmouth"
"6269","improbable","scenario5","fast",109,"Run into Phil Hanlon in Molly's Restaurant",1,1309,"dartmouth"
"6269","abnormal1","scenario5","fast",121,"Take three hours to decide what to order",1,1333,"dartmouth"
"6269","abnormal2","scenario5","fast",125,"Read the menu before entering a restaurant",1,1123,"dartmouth"
"6269","improbable","scenario5","fast",110,"Get a four-course dinner from Pine for free",0,1629,"dartmouth"
"6269","impossible","scenario5","fast",112,"Enter a restaurant through the chimney",1,795,"dartmouth"
"6269","immoral","scenario5","fast",133,"Refuse to pay for the food you have eaten",1,1321,"dartmouth"
"6269","normal1","scenario5","fast",116,"Order pizza and chicken wings at Domino's",1,1046,"dartmouth"
"6269","abnormal4","scenario5","fast",131,"Pick a table freely at Molly's Restaurant",1,1367,"dartmouth"
"6269","abnormal4","scenario5","fast",130,"Get drunk with a group of friends at Pine",1,1406,"dartmouth"
"6269","normal1","scenario5","fast",115,"Pick up the food that you have ordered",1,791,"dartmouth"
"6269","normal2","scenario5","fast",120,"Get drunk with friends at Dunk's sports bar",1,1117,"dartmouth"
"6269","improbable","scenario5","fast",111,"Pick the eighth restaurant you pass by",0,1163,"dartmouth"
"6269","immoral","scenario5","fast",135,"Trip over a passing server with your napkin",1,1312,"dartmouth"
"6269","abnormal1","scenario5","fast",123,"Eat only the food on the left side of a dish",1,1635,"dartmouth"
"6269","normal2","scenario5","fast",118,"Use Snackpass to get food with a discount",1,831,"dartmouth"
"6269","impossible","scenario5","fast",113,"Communicate with the server by telepathy",1,995,"dartmouth"
"6269","abnormal3","scenario5","fast",127,"Order a bowl of rice noodles at Domino's",1,827,"dartmouth"
"6269","abnormal2","scenario6","fast",152,"Cook every meal in the kitchen downstairs",1,1128,"dartmouth"
"6269","impossible","scenario6","fast",139,"Live with a hundred roommates in one room",0,1000,"dartmouth"
"6269","abnormal1","scenario6","fast",150,"Walk up and down the hallway for an hour",1,1061,"dartmouth"
"6269","immoral","scenario6","fast",161,"Set off the fire alarm at midnight for fun",1,1026,"dartmouth"
"6269","improbable","scenario6","fast",136,"Live in a four-room apartment by yourself",0,1520,"dartmouth"
"6269","abnormal3","scenario6","fast",155,"Sleep in a sleeping bag in the hallway",1,868,"dartmouth"
"6269","improbable","scenario6","fast",137,"Hear twenty alarm clocks go off at once",1,1292,"dartmouth"
"6269","immoral","scenario6","fast",162,"Steal someone's clothes while they shower",0,1167,"dartmouth"
"6269","abnormal3","scenario6","fast",154,"Join a dorm party you are not invited to",0,1305,"dartmouth"
"6269","impossible","scenario6","fast",141,"Go diving in the water basin in the restroom",0,1273,"dartmouth"
"6269","abnormal1","scenario6","fast",149,"Take the elevator to the second floor",1,1140,"dartmouth"
"6269","abnormal3","scenario6","fast",156,"Fill the shared kitchen with your groceries",1,996,"dartmouth"
"6269","normal1","scenario6","fast",142,"Enter the building with your Student ID",1,1413,"dartmouth"
"6269","improbable","scenario6","fast",138,"Walk through the hallway in exactly 47 steps",1,1287,"dartmouth"
"6269","normal2","scenario6","fast",147,"Leave the windows open all day in winter",0,1170,"dartmouth"
"6269","abnormal4","scenario6","fast",157,"Hold a floor party in the common room",1,1258,"dartmouth"
"6269","abnormal4","scenario6","fast",159,"Switch room with someone who agrees to do it",1,1440,"dartmouth"
"6269","impossible","scenario6","fast",140,"Build a life-size windmill inside your room",1,1395,"dartmouth"
"6269","normal1","scenario6","fast",144,"Watch some Youtube videos lying in bed",1,990,"dartmouth"
"6269","abnormal1","scenario6","fast",148,"Visit the room of someone you don't know",0,1178,"dartmouth"
"6269","immoral","scenario6","fast",160,"Enter someone's room without permission",0,1150,"dartmouth"
"6269","abnormal2","scenario6","fast",153,"Remind your floor to go to the floor meeting",0,1440,"dartmouth"
"6269","normal2","scenario6","fast",146,"Storm a club member's room as a prank",0,1270,"dartmouth"
"6269","normal1","scenario6","fast",143,"Do laundry in the basement on a weekend",1,1093,"dartmouth"
"6269","normal1","scenario3","fast",62,"Get a dessert from the dessert section",1,789,"dartmouth"
"6269","abnormal2","scenario3","fast",72,"Acknowledge Foco for the dishes you like",1,1071,"dartmouth"
"6269","abnormal3","scenario3","fast",75,"Fill your plate with food that you hate",0,1072,"dartmouth"
"6269","abnormal1","scenario3","fast",67,"Eat with three forks used alternatingly",0,985,"dartmouth"
"6269","impossible","scenario3","fast",59,"Teleport yourself from station to station",1,1086,"dartmouth"
"6269","improbable","scenario3","fast",57,"Hear your favorite song in the speaker",1,1056,"dartmouth"
"6269","normal2","scenario3","fast",66,"Take a piece of silverware away with you",1,931,"dartmouth"
"6269","normal2","scenario3","fast",65,"Take a couple of cookies away in napkins",1,902,"dartmouth"
"6269","normal1","scenario3","fast",61,"Make a customized salad at the salad bar",0,1162,"dartmouth"
"6269","abnormal3","scenario3","fast",74,"Start a food fight with the nearby table",0,1052,"dartmouth"
"6269","improbable","scenario3","fast",56,"Slip on a banana peel upon walking in",0,1063,"dartmouth"
"6269","abnormal4","scenario3","fast",78,"Take a seat at a table upstairs after 8 pm",1,1295,"dartmouth"
"6269","impossible","scenario3","fast",58,"Fill your plate by snapping your fingers",0,1602,"dartmouth"
"6269","improbable","scenario3","fast",55,"Have filet mignon and broccoli for dinner",0,1292,"dartmouth"
"6269","immoral","scenario3","fast",80,"Add food poisoning to the water machine",0,916,"dartmouth"
"6269","immoral","scenario3","fast",81,"Make fun of someone's food choice openly",0,1051,"dartmouth"
"6269","abnormal1","scenario3","fast",69,"Carry your plate on the top of your head",0,1139,"dartmouth"
"6269","abnormal2","scenario3","fast",70,"Use a tray to carry several items at once",1,1017,"dartmouth"
"6269","normal2","scenario3","fast",64,"Take out your laptop and study for an exam",1,987,"dartmouth"
"6269","abnormal3","scenario3","fast",73,"Cut in the lines at the stir fry station",1,1118,"dartmouth"
"6269","abnormal4","scenario3","fast",76,"Leave your plates at the table when done",1,1472,"dartmouth"
"6269","abnormal2","scenario3","fast",71,"Sit by yourself at a long table downstairs",1,1641,"dartmouth"
"6269","abnormal1","scenario3","fast",68,"Join a group of strangers at their table",0,1510,"dartmouth"
"6269","immoral","scenario3","fast",79,"Steal a bag when the owner is getting food",0,1019,"dartmouth"
"6269","abnormal4","scenario3","fast",77,"Grab a bagful of fruits on your way out",0,1341,"dartmouth"
"6269","normal1","scenario3","fast",63,"Return your plates after finishing eating",1,1207,"dartmouth"
"6269","impossible","scenario3","fast",60,"Eat three hundred chicken nuggets at once",0,1371,"dartmouth"
"6269","normal2","scenario4","fast",91,"Cross the road without looking out for cars",0,1017,"dartmouth"
"6269","abnormal3","scenario4","fast",100,"Walk across campus with your eyes closed",0,1143,"dartmouth"
"6269","abnormal1","scenario4","fast",95,"listen to music through a loudspeaker",1,972,"dartmouth"
"6269","abnormal1","scenario4","fast",96,"Walk across the Green with one shoe on",0,1295,"dartmouth"
"6269","abnormal4","scenario4","fast",105,"Look out for two-way traffic by Dartmouth Hall",1,1422,"dartmouth"
"6269","normal1","scenario4","fast",88,"Cross the road when no car is passing",0,921,"dartmouth"
"6269","normal2","scenario4","fast",92,"Cross the Green by walking on the grass",1,926,"dartmouth"
"6269","improbable","scenario4","fast",82,"Listen to exactly 4.35 songs on your way",1,1027,"dartmouth"
"6269","abnormal3","scenario4","fast",102,"Poke at the person walking in front of you",0,1268,"dartmouth"
"6269","abnormal2","scenario4","fast",98,"Sit down on a bench and rest for a while",1,865,"dartmouth"
"6269","impossible","scenario4","fast",86,"Transport yourself to class with a spell",1,948,"dartmouth"
"6269","normal2","scenario4","fast",93,"Finish your lunch while you are walking",1,893,"dartmouth"
"6269","impossible","scenario4","fast",87,"Teleport the classroom to where you are",1,1327,"dartmouth"
"6269","abnormal1","scenario4","fast",94,"Greet and smile at a stranger cordially",1,1269,"dartmouth"
"6269","impossible","scenario4","fast",85,"Grow a pair of wings and fly to class",0,845,"dartmouth"
"6269","abnormal2","scenario4","fast",99,"Drive from your room to your classroom",1,1207,"dartmouth"
"6269","normal1","scenario4","fast",89,"Walk on the footpath across the Green",1,1295,"dartmouth"
"6269","immoral","scenario4","fast",106,"Smash the window of a car parked nearby",0,999,"dartmouth"
"6269","abnormal4","scenario4","fast",104,"Park your car on any side of the Green",0,1368,"dartmouth"
"6269","improbable","scenario4","fast",84,"Spot a dragon-shaped cloud in the sky",0,1120,"dartmouth"
"6269","abnormal4","scenario4","fast",103,"Wait at the traffic light in front of Collis",1,1286,"dartmouth"
"6269","immoral","scenario4","fast",108,"Ride away an unlocked bike on the sidewalk",0,1157,"dartmouth"
"6269","normal1","scenario4","fast",90,"Adjust your pace according to the time",1,1175,"dartmouth"
"6269","immoral","scenario4","fast",107,"Shout insults at the people walking by",0,910,"dartmouth"
"6269","abnormal2","scenario4","fast",97,"Smile to the people walking toward you",1,984,"dartmouth"
"6269","abnormal3","scenario4","fast",101,"Pour a cup of iced tea onto the grass",0,1144,"dartmouth"
"6269","normal1","scenario1","fast",7,"Meet with a tutor at the writing center",1,836,"dartmouth"
"6269","abnormal3","scenario1","fast",20,"Check out fifty books at the same time",1,999,"dartmouth"
"6269","abnormal4","scenario1","fast",24,"Eat potato chips in the East Reading Room",1,1019,"dartmouth"
"6269","normal2","scenario1","fast",12,"Move to Baker Lobby for late-night studying",1,1659,"dartmouth"
"6269","abnormal3","scenario1","fast",19,"Skateboard up and down first-floor Berry",0,1201,"dartmouth"
"6269","improbable","scenario1","fast",1,"Find an open study room in midterm week",1,1275,"dartmouth"
"6269","impossible","scenario1","fast",4,"Take the elevator to the seventieth floor",1,1396,"dartmouth"
"6269","abnormal3","scenario1","fast",21,"Stay in a study room when the time is up",1,1295,"dartmouth"
"6269","improbable","scenario1","fast",2,"Run into twenty professors in succession",0,1240,"dartmouth"
"6269","abnormal2","scenario1","fast",18,"Open the windows in the Orozco Room",0,1230,"dartmouth"
"6269","impossible","scenario1","fast",6,"Walk across Baker Lobby in three steps",0,1658,"dartmouth"
"6269","normal2","scenario1","fast",10,"Check out a laptop charger for two hours",1,1276,"dartmouth"
"6269","immoral","scenario1","fast",27,"Spray paints onto the books that you hate",0,1482,"dartmouth"
"6269","improbable","scenario1","fast",3,"Say hi to Ivy the library dog and pet her",1,1297,"dartmouth"
"6269","abnormal1","scenario1","fast",13,"Hop around the library for a study break",0,1063,"dartmouth"
"6269","impossible","scenario1","fast",5,"Read every book in the library's collection",0,1178,"dartmouth"
"6269","abnormal2","scenario1","fast",17,"Meet in the Tower Room for a group project",1,1259,"dartmouth"
"6269","normal1","scenario1","fast",8,"Study with friends on first-floor Berry",1,1168,"dartmouth"
"6269","immoral","scenario1","fast",25,"Steal a first-edition book and sell it",0,1287,"dartmouth"
"6269","abnormal4","scenario1","fast",22,"Rearrange a few chairs in the Tower Room",0,1246,"dartmouth"
"6269","abnormal1","scenario1","fast",14,"Listen to music without headphones on",1,1139,"dartmouth"
"6269","normal2","scenario1","fast",11,"Go to the Tower Room to take a nap there",1,1597,"dartmouth"
"6269","immoral","scenario1","fast",26,"Put up offensive posters in the hallways",0,862,"dartmouth"
"6269","abnormal4","scenario1","fast",23,"Organize a club meeting in Baker Lobby",1,1254,"dartmouth"
"6269","normal1","scenario1","fast",9,"Get a cup of coffee from Novack Cafe",1,918,"dartmouth"
"6269","abnormal1","scenario1","fast",15,"Write an essay while lying on the floor",1,1359,"dartmouth"
"6269","abnormal3","scenario1","slow",20,"Check out fifty books at the same time",0,3048,"dartmouth"
"6269","abnormal1","scenario1","slow",13,"Hop around the library for a study break",1,2558,"dartmouth"
"6269","immoral","scenario5","slow",135,"Trip over a passing server with your napkin",0,1894,"dartmouth"
"6269","abnormal4","scenario5","slow",132,"Go to Lou's Restaurant for a lavish dinner",1,2156,"dartmouth"
"6269","normal1","scenario5","slow",117,"Try out a newly opened restaurant in town",1,2230,"dartmouth"
"6269","improbable","scenario6","slow",136,"Live in a four-room apartment by yourself",0,2118,"dartmouth"
"6269","abnormal3","scenario6","slow",155,"Sleep in a sleeping bag in the hallway",1,1773,"dartmouth"
"6269","abnormal1","scenario6","slow",148,"Visit the room of someone you don't know",0,1846,"dartmouth"
"6269","immoral","scenario6","slow",162,"Steal someone's clothes while they shower",0,3476,"dartmouth"
"6269","normal2","scenario6","slow",147,"Leave the windows open all day in winter",0,2541,"dartmouth"
"6269","abnormal2","scenario6","slow",151,"Lock your room every time you head out",0,2247,"dartmouth"
"6269","normal1","scenario6","slow",143,"Do laundry in the basement on a weekend",1,2366,"dartmouth"
"6269","normal2","scenario6","slow",145,"Drink the tap water from the restrooms",1,3859,"dartmouth"
"6269","abnormal3","scenario6","slow",154,"Join a dorm party you are not invited to",0,2529,"dartmouth"
"6269","abnormal4","scenario2","slow",51,"Get full mark on an exam without studying",0,4113,"dartmouth"
"6269","normal1","scenario2","slow",36,"Reference relevant papers you have read",1,1867,"dartmouth"
"6269","improbable","scenario2","slow",29,"Recognize your neighbor's laptop wallpaper",1,2233,"dartmouth"
"6269","normal2","scenario2","slow",39,"Step outside during a triggering topic",1,2162,"dartmouth"
"6269","abnormal3","scenario2","slow",46,"Gossip with the person sitting next to you",0,2019,"dartmouth"
"6269","abnormal4","scenario2","slow",49,"Leave the room to answer a phone call",1,3330,"dartmouth"
"6269","impossible","scenario2","slow",31,"Let a flying carpet take you to your seat",0,5771,"dartmouth"
"6269","abnormal1","scenario2","slow",42,"Volunteer to answer every single question",0,4548,"dartmouth"
"6269","abnormal4","scenario4","slow",103,"Wait at the traffic light in front of Collis",1,1848,"dartmouth"
"6269","abnormal4","scenario4","slow",105,"Look out for two-way traffic by Dartmouth Hall",0,1982,"dartmouth"
"6269","abnormal3","scenario4","slow",100,"Walk across campus with your eyes closed",0,2035,"dartmouth"
"6269","abnormal3","scenario4","slow",102,"Poke at the person walking in front of you",0,1800,"dartmouth"
"6452","abnormal2","scenario5","fast",124,"Check Google Reviews before heading out",1,1428,"dartmouth"
"6452","abnormal1","scenario5","fast",123,"Eat only the food on the left side of a dish",1,1569,"dartmouth"
"6452","normal2","scenario5","fast",118,"Use Snackpass to get food with a discount",1,1012,"dartmouth"
"6452","abnormal2","scenario5","fast",125,"Read the menu before entering a restaurant",1,1092,"dartmouth"
"6452","impossible","scenario5","fast",112,"Enter a restaurant through the chimney",0,933,"dartmouth"
"6452","normal2","scenario5","fast",120,"Get drunk with friends at Dunk's sports bar",1,1256,"dartmouth"
"6452","abnormal2","scenario5","fast",126,"Pay for the food your friends have ordered",1,1108,"dartmouth"
"6452","abnormal4","scenario5","fast",130,"Get drunk with a group of friends at Pine",1,1212,"dartmouth"
"6452","immoral","scenario5","fast",133,"Refuse to pay for the food you have eaten",0,1619,"dartmouth"
"6452","abnormal1","scenario5","fast",121,"Take three hours to decide what to order",1,929,"dartmouth"
"6452","normal1","scenario5","fast",117,"Try out a newly opened restaurant in town",1,1072,"dartmouth"
"6452","abnormal1","scenario5","fast",122,"Pick a restaurant for the color of its walls",1,1194,"dartmouth"
"6452","abnormal4","scenario5","fast",131,"Pick a table freely at Molly's Restaurant",1,948,"dartmouth"
"6452","normal1","scenario5","fast",115,"Pick up the food that you have ordered",1,1431,"dartmouth"
"6452","improbable","scenario5","fast",110,"Get a four-course dinner from Pine for free",0,1246,"dartmouth"
"6452","immoral","scenario5","fast",135,"Trip over a passing server with your napkin",1,1741,"dartmouth"
"6452","normal2","scenario5","fast",119,"Send Snackpass gift points to a friend",1,1030,"dartmouth"
"6452","abnormal3","scenario5","fast",129,"Argue with the server about food price",1,1203,"dartmouth"
"6452","immoral","scenario5","fast",134,"Fight a child for a table by the window",1,1591,"dartmouth"
"6452","abnormal3","scenario5","fast",127,"Order a bowl of rice noodles at Domino's",0,1229,"dartmouth"
"6452","improbable","scenario5","fast",109,"Run into Phil Hanlon in Molly's Restaurant",0,1184,"dartmouth"
"6452","impossible","scenario5","fast",113,"Communicate with the server by telepathy",1,780,"dartmouth"
"6452","normal1","scenario5","fast",116,"Order pizza and chicken wings at Domino's",1,1117,"dartmouth"
"6452","abnormal3","scenario5","fast",128,"Walk into a restaurant in your pajamas",1,1026,"dartmouth"
"6452","abnormal4","scenario5","fast",132,"Go to Lou's Restaurant for a lavish dinner",0,1050,"dartmouth"
"6452","improbable","scenario3","fast",56,"Slip on a banana peel upon walking in",1,906,"dartmouth"
"6452","normal2","scenario3","fast",65,"Take a couple of cookies away in napkins",1,725,"dartmouth"
"6452","abnormal2","scenario3","fast",71,"Sit by yourself at a long table downstairs",1,696,"dartmouth"
"6452","immoral","scenario3","fast",80,"Add food poisoning to the water machine",0,1628,"dartmouth"
"6452","normal2","scenario3","fast",64,"Take out your laptop and study for an exam",1,830,"dartmouth"
"6452","abnormal1","scenario3","fast",68,"Join a group of strangers at their table",1,923,"dartmouth"
"6452","impossible","scenario3","fast",58,"Fill your plate by snapping your fingers",0,969,"dartmouth"
"6452","immoral","scenario3","fast",79,"Steal a bag when the owner is getting food",1,1421,"dartmouth"
"6452","abnormal2","scenario3","fast",70,"Use a tray to carry several items at once",1,730,"dartmouth"
"6452","abnormal4","scenario3","fast",77,"Grab a bagful of fruits on your way out",1,630,"dartmouth"
"6452","abnormal1","scenario3","fast",69,"Carry your plate on the top of your head",1,749,"dartmouth"
"6452","abnormal4","scenario3","fast",78,"Take a seat at a table upstairs after 8 pm",0,1104,"dartmouth"
"6452","impossible","scenario3","fast",60,"Eat three hundred chicken nuggets at once",0,980,"dartmouth"
"6452","improbable","scenario3","fast",55,"Have filet mignon and broccoli for dinner",1,1145,"dartmouth"
"6452","abnormal2","scenario3","fast",72,"Acknowledge Foco for the dishes you like",1,970,"dartmouth"
"6452","abnormal3","scenario3","fast",73,"Cut in the lines at the stir fry station",1,1209,"dartmouth"
"6452","abnormal4","scenario3","fast",76,"Leave your plates at the table when done",1,779,"dartmouth"
"6452","normal1","scenario3","fast",62,"Get a dessert from the dessert section",1,719,"dartmouth"
"6452","normal2","scenario3","fast",66,"Take a piece of silverware away with you",1,598,"dartmouth"
"6452","normal1","scenario3","fast",63,"Return your plates after finishing eating",1,931,"dartmouth"
"6452","normal1","scenario3","fast",61,"Make a customized salad at the salad bar",1,730,"dartmouth"
"6452","abnormal3","scenario3","fast",75,"Fill your plate with food that you hate",1,1328,"dartmouth"
"6452","abnormal3","scenario3","fast",74,"Start a food fight with the nearby table",1,973,"dartmouth"
"6452","impossible","scenario3","fast",59,"Teleport yourself from station to station",0,934,"dartmouth"
"6452","immoral","scenario3","fast",81,"Make fun of someone's food choice openly",1,1030,"dartmouth"
"6452","improbable","scenario3","fast",57,"Hear your favorite song in the speaker",1,839,"dartmouth"
"6452","abnormal2","scenario2","fast",45,"Clean the chalkboard after writing on it",1,1513,"dartmouth"
"6452","impossible","scenario2","fast",31,"Let a flying carpet take you to your seat",0,749,"dartmouth"
"6452","improbable","scenario2","fast",29,"Recognize your neighbor's laptop wallpaper",1,1030,"dartmouth"
"6452","abnormal1","scenario2","fast",42,"Volunteer to answer every single question",1,823,"dartmouth"
"6452","improbable","scenario2","fast",28,"Be the sixth person to answer a question",1,1028,"dartmouth"
"6452","normal1","scenario2","fast",36,"Reference relevant papers you have read",1,1317,"dartmouth"
"6452","abnormal1","scenario2","fast",40,"Greet everyone in the class individually",1,830,"dartmouth"
"6452","abnormal2","scenario2","fast",43,"Greet a classmate that you don't know",1,734,"dartmouth"
"6452","abnormal3","scenario2","fast",48,"Ask and answer questions in gibberish",0,1632,"dartmouth"
"6452","immoral","scenario2","fast",53,"Bribe a classmate to do homework for you",1,1245,"dartmouth"
"6452","abnormal4","scenario2","fast",51,"Get full mark on an exam without studying",1,860,"dartmouth"
"6452","immoral","scenario2","fast",54,"Assault a classmate for differing opinions",1,1570,"dartmouth"
"6452","normal1","scenario2","fast",34,"Answer a question when being called upon",1,890,"dartmouth"
"6452","abnormal3","scenario2","fast",46,"Gossip with the person sitting next to you",1,853,"dartmouth"
"6452","abnormal3","scenario2","fast",47,"Jump up and down in the middle of the class",1,710,"dartmouth"
"6452","abnormal2","scenario2","fast",44,"Keep a physical copy of every reading",1,746,"dartmouth"
"6452","normal2","scenario2","fast",38,"Pet the professor's dog who has wandered in",1,1250,"dartmouth"
"6452","abnormal1","scenario2","fast",41,"Sit facing the back for the entire period",1,980,"dartmouth"
"6452","impossible","scenario2","fast",32,"Move your fountain pen with your mind",0,1120,"dartmouth"
"6452","normal2","scenario2","fast",37,"Watch the professor struggle with Zoom",1,1091,"dartmouth"
"6452","impossible","scenario2","fast",33,"Take a seat in the nine-hundredth row",0,976,"dartmouth"
"6452","abnormal4","scenario2","fast",49,"Leave the room to answer a phone call",1,904,"dartmouth"
"6452","normal1","scenario2","fast",35,"Take notes with a pencil and a notebook",1,677,"dartmouth"
"6452","abnormal4","scenario2","fast",50,"Report a classmate for cheating on a quiz",1,1141,"dartmouth"
"6452","impossible","scenario6","fast",141,"Go diving in the water basin in the restroom",1,1242,"dartmouth"
"6452","normal1","scenario6","fast",144,"Watch some Youtube videos lying in bed",1,1058,"dartmouth"
"6452","normal2","scenario6","fast",146,"Storm a club member's room as a prank",1,1181,"dartmouth"
"6452","abnormal1","scenario6","fast",148,"Visit the room of someone you don't know",1,954,"dartmouth"
"6452","immoral","scenario6","fast",161,"Set off the fire alarm at midnight for fun",1,675,"dartmouth"
"6452","impossible","scenario6","fast",140,"Build a life-size windmill inside your room",0,1009,"dartmouth"
"6452","abnormal4","scenario6","fast",158,"Pay for the washing machine with quarters",1,1344,"dartmouth"
"6452","abnormal3","scenario6","fast",155,"Sleep in a sleeping bag in the hallway",1,604,"dartmouth"
"6452","abnormal2","scenario6","fast",153,"Remind your floor to go to the floor meeting",1,716,"dartmouth"
"6452","normal2","scenario6","fast",145,"Drink the tap water from the restrooms",1,936,"dartmouth"
"6452","normal2","scenario6","fast",147,"Leave the windows open all day in winter",1,1037,"dartmouth"
"6452","impossible","scenario6","fast",139,"Live with a hundred roommates in one room",1,1148,"dartmouth"
"6452","abnormal3","scenario6","fast",154,"Join a dorm party you are not invited to",1,1068,"dartmouth"
"6452","normal1","scenario6","fast",143,"Do laundry in the basement on a weekend",1,658,"dartmouth"
"6452","improbable","scenario6","fast",137,"Hear twenty alarm clocks go off at once",1,1199,"dartmouth"
"6452","immoral","scenario6","fast",160,"Enter someone's room without permission",1,959,"dartmouth"
"6452","abnormal2","scenario6","fast",152,"Cook every meal in the kitchen downstairs",1,762,"dartmouth"
"6452","abnormal1","scenario6","fast",149,"Take the elevator to the second floor",1,954,"dartmouth"
"6452","abnormal4","scenario6","fast",157,"Hold a floor party in the common room",1,739,"dartmouth"
"6452","abnormal1","scenario6","fast",150,"Walk up and down the hallway for an hour",1,638,"dartmouth"
"6452","abnormal3","scenario6","fast",156,"Fill the shared kitchen with your groceries",1,1501,"dartmouth"
"6452","improbable","scenario6","fast",138,"Walk through the hallway in exactly 47 steps",1,1262,"dartmouth"
"6452","immoral","scenario6","fast",162,"Steal someone's clothes while they shower",1,1001,"dartmouth"
"6452","abnormal4","scenario6","fast",159,"Switch room with someone who agrees to do it",1,834,"dartmouth"
"6452","abnormal2","scenario6","fast",151,"Lock your room every time you head out",1,911,"dartmouth"
"6452","normal1","scenario6","fast",142,"Enter the building with your Student ID",1,676,"dartmouth"
"6452","normal1","scenario4","fast",88,"Cross the road when no car is passing",1,1132,"dartmouth"
"6452","abnormal2","scenario4","fast",97,"Smile to the people walking toward you",1,589,"dartmouth"
"6452","impossible","scenario4","fast",85,"Grow a pair of wings and fly to class",0,709,"dartmouth"
"6452","abnormal1","scenario4","fast",96,"Walk across the Green with one shoe on",1,795,"dartmouth"
"6452","abnormal4","scenario4","fast",104,"Park your car on any side of the Green",1,666,"dartmouth"
"6452","normal2","scenario4","fast",92,"Cross the Green by walking on the grass",1,1051,"dartmouth"
"6452","normal1","scenario4","fast",90,"Adjust your pace according to the time",1,856,"dartmouth"
"6452","normal2","scenario4","fast",91,"Cross the road without looking out for cars",1,979,"dartmouth"
"6452","immoral","scenario4","fast",107,"Shout insults at the people walking by",1,778,"dartmouth"
"6452","immoral","scenario4","fast",108,"Ride away an unlocked bike on the sidewalk",1,943,"dartmouth"
"6452","improbable","scenario4","fast",82,"Listen to exactly 4.35 songs on your way",1,1682,"dartmouth"
"6452","normal1","scenario4","fast",89,"Walk on the footpath across the Green",1,648,"dartmouth"
"6452","improbable","scenario4","fast",83,"Run to your destination at record speed",1,754,"dartmouth"
"6452","impossible","scenario4","fast",87,"Teleport the classroom to where you are",1,1146,"dartmouth"
"6452","abnormal1","scenario4","fast",95,"listen to music through a loudspeaker",1,797,"dartmouth"
"6452","abnormal2","scenario4","fast",99,"Drive from your room to your classroom",1,714,"dartmouth"
"6452","abnormal4","scenario4","fast",103,"Wait at the traffic light in front of Collis",1,787,"dartmouth"
"6452","impossible","scenario4","fast",86,"Transport yourself to class with a spell",0,923,"dartmouth"
"6452","improbable","scenario4","fast",84,"Spot a dragon-shaped cloud in the sky",0,616,"dartmouth"
"6452","abnormal3","scenario4","fast",100,"Walk across campus with your eyes closed",1,867,"dartmouth"
"6452","abnormal1","scenario4","fast",94,"Greet and smile at a stranger cordially",1,545,"dartmouth"
"6452","abnormal2","scenario4","fast",98,"Sit down on a bench and rest for a while",1,596,"dartmouth"
"6452","immoral","scenario4","fast",106,"Smash the window of a car parked nearby",1,881,"dartmouth"
"6452","normal2","scenario4","fast",93,"Finish your lunch while you are walking",1,948,"dartmouth"
"6452","abnormal3","scenario4","fast",101,"Pour a cup of iced tea onto the grass",1,717,"dartmouth"
"6452","abnormal3","scenario1","fast",20,"Check out fifty books at the same time",1,808,"dartmouth"
"6452","abnormal4","scenario1","fast",22,"Rearrange a few chairs in the Tower Room",1,803,"dartmouth"
"6452","normal1","scenario1","fast",7,"Meet with a tutor at the writing center",1,531,"dartmouth"
